Date,Price,lag_P,lag_O,lag_H,lag_L,lag_V,lag_C,Year,Month,Day,Weekday
2014-02-13,0.1641011022424934,0.1560243253515774,0.15002518257365904,0.1542179261862917,0.15774329130294207,0.11139169472502806,0.5789007092198581,0.0,0.09090909090909091,0.4,0.5
2014-02-14,0.17062587102495885,0.16232737868997849,0.15477839335180055,0.1589568164699975,0.16262528289686384,0.13786008230452676,0.5904255319148937,0.0,0.09090909090909091,0.43333333333333335,0.6666666666666666
2014-02-17,0.1938109717471177,0.1632142404662359,0.15950012591286833,0.1597100175746924,0.16521176850953756,0.10072951739618406,0.5381205673758865,0.0,0.09090909090909091,0.5333333333333333,0.0
2014-02-18,0.19704168250348408,0.1641011022424934,0.1598149080836062,0.1604632186793874,0.16602004526349812,0.1166292555181444,0.5381205673758865,0.0,0.09090909090909091,0.5666666666666667,0.16666666666666666
2014-02-19,0.19533130622070194,0.17062587102495885,0.1626479476202468,0.1667712779312076,0.17070805043646942,0.11083052749719416,0.5913120567375887,0.0,0.09090909090909091,0.6,0.3333333333333333
2014-02-20,0.19203724819460288,0.1938109717471177,0.16982498111306976,0.19131308059251817,0.17782088587132228,0.26000748222970443,0.7473404255319149,0.0,0.09090909090909091,0.6333333333333333,0.5
2014-02-21,0.19422272900038007,0.19704168250348408,0.18940443213296398,0.19316469997489327,0.19531199482702877,0.17003367003367004,0.5593971631205674,0.0,0.09090909090909091,0.6666666666666666,0.6666666666666666
2014-02-24,0.2021411377169644,0.19533130622070194,0.19211155880130948,0.19551845342706498,0.19188490139023595,0.1937897493453049,0.5141843971631206,0.0,0.09090909090909091,0.7666666666666667,0.0
2014-02-25,0.20356645128594963,0.19203724819460288,0.19192268949886682,0.18971252824504137,0.19518267054639504,0.11653572764683875,0.5,0.0,0.09090909090909091,0.8,0.16666666666666666
2014-02-26,0.19843532243760298,0.19422272900038007,0.18908964996222621,0.1918779814210394,0.1956676365987714,0.11531986531986532,0.5505319148936171,0.0,0.09090909090909091,0.8333333333333334,0.3333333333333333
2014-02-27,0.19935385784872672,0.2021411377169644,0.1904432132963989,0.19897062515691688,0.19925638538635626,0.12065095398428732,0.6019503546099291,0.0,0.09090909090909091,0.8666666666666667,0.5
2014-02-28,0.19286076270112762,0.20356645128594963,0.19976076555023925,0.1997238262616119,0.20520530229550593,0.11934156378600823,0.5434397163120568,0.0,0.09090909090909091,0.9,0.6666666666666666
2014-03-03,0.2377423033067274,0.19843532243760298,0.20045328632586257,0.1987823248807431,0.2006789524733268,0.13786008230452676,0.48404255319148937,0.0,0.1818181818181818,0.06666666666666668,0.0
2014-03-04,0.2084441910553655,0.19935385784872672,0.1983442457819189,0.19715038915390404,0.20426770126091165,0.041245791245791245,0.5381205673758865,0.0,0.1818181818181818,0.1,0.16666666666666666
2014-03-05,0.24724439376662866,0.19286076270112762,0.19632963988919672,0.19645995480793366,0.19712253475590036,0.15151515151515152,0.4716312056737589,0.0,0.1818181818181818,0.13333333333333333,0.3333333333333333
2014-03-06,0.18595591030026604,0.2377423033067274,0.19255225384034247,0.2398945518453428,0.20142256708697048,0.05303030303030303,0.9406028368794326,0.0,0.1818181818181818,0.16666666666666669,0.5
2014-03-07,0.1825034840998353,0.2084441910553655,0.21773482749937045,0.24303288978157167,0.2140316844487551,0.01225215114104003,0.273936170212766,0.0,0.1818181818181818,0.2,0.6666666666666666
2014-03-10,0.18313695679716202,0.24724439376662866,0.208291362377235,0.24683027868440877,0.2036857419980601,0.013935652824541714,0.8794326241134751,0.0,0.1818181818181818,0.3,0.0
2014-03-11,0.18611427847459772,0.18595591030026604,0.18153487786451783,0.1823688174742656,0.18218558034270926,0.20108492330714553,0.0,0.0,0.1818181818181818,0.3333333333333333,0.16666666666666666
2014-03-12,0.19263904725706327,0.1825034840998353,0.18188113825232943,0.18450288727090136,0.18299385709666982,0.18125701459034793,0.49822695035460995,0.0,0.1818181818181818,0.3666666666666667,0.3333333333333333
2014-03-13,0.1948562016977069,0.18313695679716202,0.17848149080836062,0.17935601305548576,0.18347882314904618,0.12626262626262627,0.5363475177304965,0.0,0.1818181818181818,0.4,0.5
2014-03-14,0.1955530216647663,0.18611427847459772,0.17999244522790236,0.18453427065026362,0.184157775622373,0.21670407781518894,0.5576241134751774,0.0,0.1818181818181818,0.43333333333333335,0.6666666666666666
2014-03-17,0.19042189281641964,0.19263904725706327,0.1852493074792244,0.1900263620386643,0.19392175881021656,0.17789001122334455,0.5904255319148937,0.0,0.1818181818181818,0.5333333333333333,0.0
2014-03-18,0.18510072215887496,0.1948562016977069,0.19182825484764543,0.19143861410996732,0.1946977044940187,0.1438458660680883,0.5505319148936171,0.0,0.1818181818181818,0.5666666666666667,0.16666666666666666
2014-03-19,0.17813252248828082,0.1955530216647663,0.19349660035255611,0.19501631935726838,0.19851277077271257,0.17807706696595585,0.5363475177304965,0.0,0.1818181818181818,0.6,0.3333333333333333
2014-03-20,0.17037248194602816,0.19042189281641964,0.19252077562326875,0.19065402962591016,0.19576462980924658,0.048540965207631875,0.48315602836879434,0.0,0.1818181818181818,0.6333333333333333,0.5
2014-03-21,0.1680286329659192,0.18510072215887496,0.18660287081339721,0.18440873713281447,0.1888457807953443,0.14908342686120465,0.4813829787234043,0.0,0.1818181818181818,0.6666666666666666,0.6666666666666666
2014-03-24,0.14687064487520596,0.17813252248828082,0.1828569629816168,0.1814273160933969,0.18273520853540248,0.12794612794612795,0.4663120567375887,0.0,0.1818181818181818,0.7666666666666667,0.0
2014-03-25,0.14018750791840873,0.17037248194602816,0.17398010576680945,0.17364423801154905,0.1750727449078564,0.13103254769921438,0.45833333333333337,0.0,0.1818181818181818,0.8,0.16666666666666666
2014-03-26,0.12827822120866594,0.1680286329659192,0.1671493326617981,0.1695643986944514,0.17287423213708364,0.11185933408155631,0.5079787234042553,0.0,0.1818181818181818,0.8333333333333334,0.3333333333333333
2014-03-27,0.12593437222855697,0.14687064487520596,0.16453664064467388,0.1624089881998494,0.15101842870999027,0.16835016835016836,0.3315602836879433,0.0,0.1818181818181818,0.8666666666666667,0.5
2014-03-28,0.12317876599518562,0.14018750791840873,0.14627927474187863,0.14693698217424056,0.1442289039767216,0.19014216236438458,0.4663120567375887,0.0,0.1818181818181818,0.9,0.6666666666666666
2014-03-31,0.12431901685037372,0.12827822120866594,0.13966884915638378,0.13833793622897317,0.12495958616230196,0.15572390572390574,0.41489361702127664,0.0,0.1818181818181818,0.9999999999999999,0.0
2014-04-01,0.11310655010769033,0.12593437222855697,0.12742382271468145,0.12882877228219936,0.12547688328483664,0.1611485222596334,0.5070921985815603,0.0,0.2727272727272727,0.0,0.16666666666666666
2014-04-02,0.12222855694919554,0.12317876599518562,0.12292243767313027,0.12537660055234745,0.12101519560297436,0.1691919191919192,0.5026595744680851,0.0,0.2727272727272727,0.03333333333333333,0.3333333333333333
2014-04-03,0.12400228050171036,0.12431901685037372,0.12100226643162937,0.13002134069796634,0.125121241513094,0.1183127572016461,0.5416666666666666,0.0,0.2727272727272727,0.06666666666666668,0.5
2014-04-04,0.1258710249588243,0.11310655010769033,0.12115965751699831,0.12151644489078584,0.11600387972841897,0.08267863823419379,0.42021276595744683,0.0,0.2727272727272727,0.1,0.6666666666666666
2014-04-05,0.12682123400481438,0.12222855694919554,0.10866280533870565,0.12035525985438111,0.09346912382799866,0.004489337822671156,0.6205673758865249,0.0,0.2727272727272727,0.13333333333333333,0.8333333333333333
2014-04-07,0.1276130748764729,0.12400228050171036,0.1233001762780157,0.12754205372834548,0.12592951826705456,0.00102880658436214,0.5478723404255319,0.0,0.2727272727272727,0.2,0.0
2014-04-08,0.1333143291524136,0.1258710249588243,0.12015235457063711,0.13337936228973135,0.12706110572259932,0.0017770295548073325,0.5487588652482269,0.0,0.2727272727272727,0.23333333333333334,0.16666666666666666
2014-04-09,0.1319206892182947,0.12682123400481438,0.12484260891463117,0.12283454682400197,0.13187843517620423,0.0,0.5398936170212766,0.0,0.2727272727272727,0.26666666666666666,0.3333333333333333
2014-04-10,0.14408336500696828,0.1276130748764729,0.12641651976832036,0.12578458448405727,0.12967992240543158,0.09773662551440329,0.5381205673758865,0.0,0.2727272727272727,0.3,0.5
